PRZEMIANY
Przemiana 0 Temp_start: 200 [°C] Temp_stop: 400 [°C] Entalpia: 500.0 [J/g] Rozkład: Exponenta rosnąco

WYNIKI
Temperatura [°C]	Entalpia [J/g]
96			0.48869375000000004
97			0.9778150000000001
98			1.46736375
99			1.95734
100			2.44774375
101			2.938575
102			3.4298337500000002
103			3.92152
104			4.41363375
105			4.906175
106			5.39914375
107			5.89254
108			6.38636375
109			6.880615000000001
110			7.375293750000001
111			7.870400000000001
112			8.365933750000002
113			8.861895000000002
114			9.358283750000002
115			9.855100000000002
116			10.352343750000003
117			10.850015000000003
118			11.348113750000003
119			11.846640000000003
120			12.345593750000003
121			12.844975000000003
122			13.344783750000003
123			13.845020000000003
124			14.345683750000003
125			14.846775000000003
126			15.348293750000003
127			15.850240000000003
128			16.352613750000003
129			16.855415000000004
130			17.358643750000006
131			17.862300000000005
132			18.366383750000004
133			18.870895000000004
134			19.375833750000005
135			19.881200000000007
136			20.386962125000007
137			20.893088500000008
138			21.39957912500001
139			21.90643400000001
140			22.41365312500001
141			22.92123650000001
142			23.42918412500001
143			23.93749600000001
144			24.44617212500001
145			24.955212500000012
146			25.46461712500001
147			25.97438600000001
148			26.48451912500001
149			26.99501650000001
150			27.50587812500001
151			28.01710400000001
152			28.528694125000012
153			29.04064850000001
154			29.55296712500001
155			30.06565000000001
156			30.57869712500001
157			31.09210850000001
158			31.60588412500001
159			32.12002400000001
160			32.63452812500001
161			33.14939650000001
162			33.66462912500001
163			34.18022600000001
164			34.69618712500001
165			35.21251250000001
166			35.72920212500001
167			36.24625600000001
168			36.76367412500001
169			37.28145650000001
170			37.79960312500001
171			38.31811400000001
172			38.83698912500001
173			39.35622850000001
174			39.87583212500001
175			40.39580000000001
176			40.91618612500001
177			41.43704450000001
178			41.95837512500001
179			42.48017800000001
180			43.00245312500001
181			43.52520050000001
182			44.048420125000014
183			44.57211200000001
184			45.09627612500001
185			45.62091250000001
186			46.14602112500001
187			46.671602000000014
188			47.19765512500001
189			47.72418050000001
190			48.25117812500001
191			48.77864800000001
192			49.306590125000014
193			49.83500450000001
194			50.36389112500001
195			50.89325000000001
196			51.42308112500001
197			51.95338450000001
198			52.48416012500001
199			53.01540800000001
200			53.780781462830234
201			54.55032037525406
202			55.32409896996467
203			56.102192971719965
204			56.88467962733278
205			57.67163773626396
206			58.463147681830314
207			59.25929146303985
208			60.0601527270669
209			60.86581680237999
210			61.67637073253557
211			62.49190331065099
212			63.3125051145704
213			64.13826854273742
214			64.96928785078894
215			65.80565918888435
216			66.64736313978513
217			67.49438225769983
218			68.34681860790985
219			69.20477630719166
220			70.06836156505148
221			70.93768272578879
222			71.81285031140537
223			72.69397706537673
224			73.58117799730333
225			74.47457042845934
226			75.37427403825693
227			76.28041091164434
228			77.19310558745686
229			78.11248510773947
230			79.03867906806104
231			79.97181966883961
232			80.9120417676995
233			81.85948293288071
234			82.81428349772176
235			83.77658661623782
236			84.74653831981577
237			85.72428757504889
238			86.70998634273406
239			87.70378963805472
240			88.7058555919735
241			89.71634551385893
242			90.73542395537078
243			91.76325877562967
244			92.80002120769639
245			93.84588592638758
246			94.90103111745447
247			95.96563854815197
248			97.03989363922643
249			98.12398553835011
250			99.2181071950318
251			100.32245543703311
252			101.4372310483207
253			102.56263884858528
254			103.69888777435908
255			104.8461909617636
256			106.0048379559207
257			107.17512267206028
258			108.35727135835867
259			109.55151481054268
260			110.75808846329457
261			111.97723248349425
262			113.2091918653357
263			114.45421652735516
264			115.7125614114096
265			116.98448658364458
266			118.27025733749167
267			119.57014429873593
268			120.88442353269538
269			122.2133766535547
270			123.55729093589652
271			124.91645942847443
272			126.29118107027287
273			127.68176080889985
274			129.08850972135917
275			130.51174513725036
276			131.95179076444467
277			133.40897681728734
278			134.88364014737672
279			136.37612437697175
280			137.8867800350813
281			139.4159646962886
282			140.96404312236606
283			142.53138740673666
284			144.11837712183882
285			145.7253994694534
286			147.35284943405222
287			149.00112993922878
288			150.6706520072733
289			152.36183492195528
290			154.0751063945777
291			155.81090273336903
292			157.56966901628016
293			159.35185926725416
294			161.1579366360393
295			162.98837358161623
296			164.84362293431198
297			166.72414721167493
298			168.6304479381863
299			170.5630367188854
300			172.52243544198708
301			174.509176485572
302			176.52380292843094
303			178.56686876514746
304			180.63893912550347
305			182.7405904982948
306			184.87241095964555
307			187.03500040591132
308			189.2289707912641
309			191.4549463700521
310			193.71356394403148
311			196.00547311456697
312			198.3313365399019
313			200.69183019759936
314			203.0876436522581
315			205.51948032860992
316			207.98805779010587
317			210.49410802310214
318			213.0383777267581
319			215.62162860876117
320			218.24463768699562
321			220.90819759727503
322			223.61311690726018
323			226.3602204366863
324			229.1503495840271
325			231.9843626597248
326			234.86313522611766
327			237.78756044420024
328			240.7585494273535
329			243.7770316021848
330			246.84395507662057
331			249.96028701539774
332			253.12701402310248
333			256.34514253490784
334			259.6156992151653
335			262.9397313640078
336			266.31831870712557
337			269.75256244387873
338			273.24357430391444
339			276.79248836245955
340			280.4004614894631
341			284.0686738077663
342			287.7983291604816
343			291.5906555877667
344			295.4469058131805
345			299.3683577398156
346			303.3563149564029
347			307.4121072535882
348			311.53709115058666
349			315.7326504324224
350			320.00019669796677
351			324.34116991899197
352			328.7570390104616
353			333.249302412284
354			337.81948868275856
355			342.4691571039506
356			347.19989829923367
357			352.0133348632447
358			356.91112200450107
359			361.89494820093404
360			366.9665358685985
361			372.12764204382347
362			377.380059079074
363			382.72561535279925
364			388.16617599354913
365			393.7036436186449
366			399.33995908769725
367			405.07710227127
